Test Step,Description,Test Class,Started,Finished,Duration(sec),Status,FailureMessage,Additional Parameters,

enterEmailOrUsernameTest,,LoginPageTest,10:11:00 AM,10:11:00 AM,0.1,PASS,,
enterPasswordTest,,LoginPageTest,10:11:01 AM,10:11:01 AM,0.1,PASS,,
clickSignInButtonTest,,LoginPageTest,10:11:01 AM,10:11:05 AM,3.6,PASS,,
validateSecurityQuestionsPageTest,,SecurityQuestionsPageTest,10:11:05 AM,10:11:10 AM,5.1,PASS,,
verifyPhoneVerificationPageTest,,PhoneVerificationPageTest,10:11:10 AM,10:11:15 AM,5.1,PASS,,
verifySkipThisForNowLinkTest,,PhoneVerificationPageTest,10:11:16 AM,10:11:21 AM,5.1,PASS,,
verifyFLDashboardPageTest,,DashboardPageTest,10:11:21 AM,10:11:21 AM,0.2,PASS,,
clickAcceptRandomJobHireFLTest,,DashboardPageTest,10:11:22 AM,10:11:22 AM,0.1,PASS,,
verifyAgreementTabAfterPlaceholderTest,,WorkroomPageTest,10:11:22 AM,10:11:32 AM,9.9,PASS,,
selectBillEmployerByTest,,JobDetailsPageTest,10:11:32 AM,10:11:37 AM,5.2,PASS,,
enterMilestonesTest,,JobDetailsPageTest,10:11:38 AM,10:11:39 AM,1.7,PASS,,
clickPreviewTest,,WorkroomPageTest,10:11:39 AM,10:11:45 AM,5.1,PASS,,
clickSendToEmpTest,,WorkroomPageTest,10:11:45 AM,10:11:46 AM,1.3,PASS,,
signOutFlTest,,DashboardPageTest,10:11:47 AM,10:11:52 AM,5.2,PASS,,
verifyLoginPageTest,,LoginPageTest,10:11:52 AM,10:11:52 AM,0.1,PASS,,
enterEmailOrUsernameTest,,LoginPageTest,10:11:52 AM,10:11:53 AM,0.1,PASS,,
enterPasswordTest,,LoginPageTest,10:11:53 AM,10:11:53 AM,0.1,PASS,,
clickSignInButtonTest,,LoginPageTest,10:11:53 AM,10:11:56 AM,3.3,PASS,,
validateSecurityQuestionsPageTest,,SecurityQuestionsPageTest,10:11:57 AM,10:12:02 AM,5.1,PASS,,
verifyPhoneVerificationPageTest,,PhoneVerificationPageTest,10:12:02 AM,10:12:07 AM,5.1,PASS,,
verifySkipThisForNowLinkTest,,PhoneVerificationPageTest,10:12:08 AM,10:12:13 AM,5.1,PASS,,
verifyEMPDashboardPageTest,,DashboardPageTest,10:12:13 AM,10:12:13 AM,0.2,PASS,,
verifyAgreementPendingAlertTest,,DashboardPageTest,10:12:13 AM,10:12:13 AM,0.0,PASS,,
clickAgreementPendingAlertTest,,DashboardPageTest,10:12:14 AM,10:12:18 AM,3.9,PASS,,
verifyAgreementTabEMPTest,,WorkroomPageTest,10:12:18 AM,10:12:22 AM,3.8,PASS,,
verifyAcceptDeclineBtnTest,,WorkroomPageTest,10:12:22 AM,10:12:22 AM,0.1,PASS,,
clickAcceptTest,,WorkroomPageTest,10:12:22 AM,10:12:23 AM,0.5,PASS,,
clickTermsCheckboxTest,,WorkroomPageTest,10:12:23 AM,10:12:23 AM,0.1,PASS,,
clickAcceptAgreementTest,,WorkroomPageTest,10:12:23 AM,10:12:30 AM,6.2,PASS,,
signOutEmployerTest,,DashboardPageTest,10:12:30 AM,10:12:35 AM,5.3,PASS,,
verifyLoginPageTest,,LoginPageTest,10:12:36 AM,10:12:36 AM,0.1,PASS,,
enterEmailOrUsernameTest,,LoginPageTest,10:12:36 AM,10:12:36 AM,0.1,PASS,,
enterPasswordTest,,LoginPageTest,10:12:36 AM,10:12:36 AM,0.1,PASS,,
clickSignInButtonTest,,LoginPageTest,10:12:37 AM,10:12:40 AM,3.3,PASS,,
validateSecurityQuestionsPageTest,,SecurityQuestionsPageTest,10:12:40 AM,10:12:45 AM,5.1,PASS,,
verifyPhoneVerificationPageTest,,PhoneVerificationPageTest,10:12:46 AM,10:12:51 AM,5.1,PASS,,
verifySkipThisForNowLinkTest,,PhoneVerificationPageTest,10:12:51 AM,10:12:56 AM,5.1,PASS,,
verifyFLDashboardPageTest,,DashboardPageTest,10:12:56 AM,10:12:57 AM,0.2,PASS,,
clickHiredRandomJobFLTest,,DashboardPageTest,10:12:57 AM,10:12:59 AM,2.5,PASS,,
verifyFLStatusUpdatesTabTest,,WorkroomPageTest,10:13:00 AM,10:13:01 AM,1.4,PASS,,
clickAgreementTabTest,,WorkroomPageTest,10:13:01 AM,10:13:01 AM,0.1,PASS,,
verifyAgreementTabFLTest,,WorkroomPageTest,10:13:02 AM,10:13:03 AM,1.6,PASS,,
clickEditTest,,WorkroomPageTest,10:13:04 AM,10:13:04 AM,0.1,PASS,,
verifyEditAgreePopupTest,,WorkroomPageTest,10:13:04 AM,10:13:04 AM,0.1,PASS,,
clickCancelEditTest,,WorkroomPageTest,10:13:04 AM,10:13:06 AM,2.1,PASS,,
clickEditTest,,WorkroomPageTest,10:13:07 AM,10:13:07 AM,0.1,PASS,,
verifyEditAgreePopupTest,,WorkroomPageTest,10:13:07 AM,10:13:07 AM,0.0,PASS,,
clickXIconTest,,WorkroomPageTest,10:13:07 AM,10:13:09 AM,2.1,PASS,,
clickEditTest,,WorkroomPageTest,10:13:10 AM,10:13:10 AM,0.1,PASS,,
verifyEditAgreePopupTest,,WorkroomPageTest,10:13:10 AM,10:13:10 AM,0.0,PASS,,
clickContinueEditTest,,WorkroomPageTest,10:13:10 AM,10:13:10 AM,0.1,PASS,,
verifyReviseAgreementTest,,WorkroomPageTest,10:13:11 AM,10:13:12 AM,1.1,PASS,,
selectBillEmployerByTest,,WorkroomPageTest,10:13:12 AM,10:13:17 AM,5.3,PASS,,
enterHoursPerWeekTest,,WorkroomPageTest,10:13:18 AM,10:13:18 AM,0.2,PASS,,
enterRateTest,,WorkroomPageTest,10:13:18 AM,10:13:18 AM,0.1,PASS,,
setLastDateInPopupTest,,WorkroomPageTest,10:13:18 AM,10:13:19 AM,0.2,PASS,,
clickPreviewTest,,WorkroomPageTest,10:13:19 AM,10:13:24 AM,5.1,PASS,,
sendRevisedAgreeToEmpTest,,WorkroomPageTest,10:13:24 AM,10:13:25 AM,1.3,PASS,,
verifyPendingAgreementTest,,WorkroomPageTest,10:13:26 AM,10:13:27 AM,1.4,PASS,,
signOutFlTest,,DashboardPageTest,10:13:27 AM,10:13:33 AM,6.0,PASS,,
verifyLoginPageTest,,LoginPageTest,10:13:34 AM,10:13:34 AM,0.1,PASS,,
enterEmailOrUsernameTest,,LoginPageTest,10:13:34 AM,10:13:34 AM,0.1,PASS,,
enterPasswordTest,,LoginPageTest,10:13:35 AM,10:13:35 AM,0.1,PASS,,
clickSignInButtonTest,,LoginPageTest,10:13:35 AM,10:13:39 AM,3.6,PASS,,
validateSecurityQuestionsPageTest,,SecurityQuestionsPageTest,10:13:39 AM,10:13:44 AM,5.1,PASS,,
verifyPhoneVerificationPageTest,,PhoneVerificationPageTest,10:13:44 AM,10:13:49 AM,5.1,PASS,,
verifySkipThisForNowLinkTest,,PhoneVerificationPageTest,10:13:50 AM,10:13:55 AM,5.1,PASS,,
verifyEMPDashboardPageTest,,DashboardPageTest,10:13:55 AM,10:13:55 AM,0.2,PASS,,
clickRandomJobnamePostedTest,,DashboardPageTest,10:13:55 AM,10:14:00 AM,4.1,PASS,,
verifyQuotesPageTest,,HirePageTest,10:14:00 AM,10:14:05 AM,5.2,PASS,,
clickWorkRoomLinkTest,,HirePageTest,10:14:05 AM,10:14:11 AM,5.2,PASS,,
verifyStatusTabEMPTest,,WorkroomPageTest,10:14:11 AM,10:14:12 AM,0.8,PASS,,
clickPendingAgreementTabEMPTest,,WorkroomPageTest,10:14:12 AM,10:14:12 AM,0.1,PASS,,
verifyAgreementTabEMPTest,,WorkroomPageTest,10:14:12 AM,10:14:13 AM,0.9,PASS,,
verifyAcceptDeclineBtnTest,,WorkroomPageTest,10:14:13 AM,10:14:13 AM,0.1,PASS,,
clickDeclineTest,,WorkroomPageTest,10:14:14 AM,10:14:14 AM,0.2,PASS,,
clickDeclineAgreementTest,,WorkroomPageTest,10:14:14 AM,10:14:15 AM,1.0,PASS,,
